Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DGS10,WTI-oil,FTSE-F,HSI-F,Gold-F,NZD,FCHI,DGS5,Brent,DBAA,NYSE,CTB6M,CTB1Y,XAU,S&P-F,AUD,AMZN,RUSSELL-F,CNY,DTB3,MSFT,Name,DTB4WK,silver-F,CAD,DAX-F,DTB6,DAAA,DJI-F,XAG,HSI,XOM,EUR,WFC,Dollar Index-F,DJI,GE,CTB3M,copper-F,RUT,Dollar Index,JPM,GAS-F,JPY,wheat-F,GBP,GSPC,SSEC,Nikkei-F,CHF,oil,KOSPI-F,AAPL,GDAXI,CAC-F,NASDAQ-F,JNJ,FTSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6
2014-07-21,4424.7,-0.059923144,0,-0.007028694,-0.003951986,0.000355537,0.005067917,-0.454677373,0.930908394,0.530975864,-1.854575218,4438.55352,4441.66842,4474.150833,4643.904901,2.48,0.015262218,0.0102,0.0052,0.0009,0.0071,0.0033,2.28,0.0052,4.72,-0.0013,2.45,2.41,0.0043,-0.0012,0.0058,-0.0001,-0.0018,0.0018,2.37,0.0014,IXIC,2.39,-0.0025,0.0023,0.0063,2.38,3.66,-0.004,0.0007,0.0021,-0.0043,0.0007,-0.0123,0.0013,-0.003,0.014,2.42,-0.0061,-0.0018,0.0013,0.0048,-0.0089,-0.0003,0.0027,-0.0024,0,0.002,0.0009,-0.0008,0.0161,0.0037,0.0146,0.0062,0.0032,0.0028,-0.0091,0.0101,0.09,0.11,0.1,-0.02,-0.01,1.06,2.24,2.34,2.35,2.33
2014-07-22,4456.02,-0.100488392,1,-0.003951986,0.000355537,0.005067917,0.00104614,0.299817678,2.370406447,1.521216609,-1.57901363,4441.63208,4443.45457,4476.169234,4646.107965,2.49,0.023259678,0.0051,0.0175,-0.0033,-0.0003,0.0103,2.31,0.0091,4.73,0.011,2.46,2.41,-0.0035,0.0115,-0.0019,0.0188,0.0106,-0.0001,2.38,0.0092,IXIC,2.38,-0.0007,-0.0028,0.0147,2.39,3.68,0.0125,-0.002,0.0176,0.0115,0.0004,0.0101,-0.0005,0.0127,0.0111,2.43,-0.0037,0.0106,-0.0005,0.0337,0.0173,0.0045,0.0109,-0.0052,0.0116,0.0258,0.0125,0.0035,0.0241,0.0153,0.0067,0.0135,0.0104,0.0132,-0.0058,0.0052,0.11,0.11,0.1,0,0.01,1.05,2.24,2.34,2.35,2.35
2014-07-23,4473.7,-0.016817225,2,0.000355537,0.005067917,0.00104614,0.000497445,0.241995115,2.724423371,0.892623565,-1.166027465,4438.434765,4442.131893,4476.991652,4648.018397,2.41,0.015179626,0.0068,0.0125,0.0025,-0.0038,0.0102,2.23,0.0084,4.67,0.0051,2.44,2.4,0.0012,0.0059,-0.0031,0.0042,0.003,-0.004,2.35,0.0086,IXIC,2.39,0.0091,-0.0069,0.0076,2.37,3.62,0.0076,0.0083,0.0096,0.0007,0.0011,-0.0157,0.0008,0.0082,0.01,2.4,0.0217,0.003,0.0008,0.0052,-0.0184,0.0018,-0.0145,0.0012,0.0067,0.032,0.0066,-0.0003,0.0142,0.0029,0.0066,0.0086,0.0101,0.0066,0.0066,0.0062,0.02,0.06,0.04,-0.04,-0.02,1.05,2.26,2.3,2.32,2.28
2014-07-24,4472.11,0.085542914,3,0.005067917,0.00104614,0.000497445,-0.004526205,2.341999693,3.163574373,0.429148888,-1.323668939,4430.598046,4438.808934,4477.126005,4649.77034,2.39,-0.001683785,0.0077,0.0012,-0.0115,0.0029,-0.0009,2.2,-0.0001,4.66,0.0032,2.44,2.4,-0.0147,0.0037,0.0013,0.0044,0.0085,0.0018,2.38,0.0014,IXIC,2.4,-0.0212,0.0021,0.0013,2.37,3.61,0.003,-0.018,0.0016,0.005,0.0012,0.0066,0.005,0.0036,-0.0071,2.43,0.0049,0.0085,0.0044,0.0113,-0.0004,0.0011,-0.0106,0.0109,0.0036,-0.0092,-0.0157,0.001,-0.0019,-0.0058,0.0013,0.0008,-0.0009,0.0024,0.0013,0.0056,-0.01,0.01,0.02,-0.02,-0.03,1.05,2.27,2.29,2.28,2.26
2014-07-25,4449.56,-0.024631457,4,0.00104614,0.000497445,-0.004526205,0.021312335,2.226694604,1.799629367,-0.34423832,-1.960758392,4421.373167,4435.303559,4477.33074,4651.555871,2.39,-0.008017371,-0.0028,0.0051,-0.0035,0.016,-0.0012,2.18,-0.0021,4.67,-0.0039,2.46,2.4,-0.0043,-0.0044,0.0069,-0.0102,-0.0039,0.0017,2.39,-0.0097,IXIC,2.41,-0.0085,0.0021,-0.0008,2.39,3.62,-0.0006,-0.0091,0.0056,-0.0077,0.0019,-0.0049,0.0006,-0.0013,-0.0138,2.44,0.0032,-0.0039,0.0003,-0.0034,-0.0099,-0.0011,0.0005,0.0015,-0.0046,0.0085,0.0106,0.0002,-0.0088,0,0.009,0,-0.0006,-0.0057,0.0009,-0.0003,-0.02,0,0,-0.02,-0.02,1.05,2.28,2.28,2.28,2.26
2014-07-28,4444.91,-0.113737835,0,0.000497445,-0.004526205,0.021312335,0.003935543,1.391914487,0.990155249,-1.406291936,-2.467223277,4415.109427,4433.802881,4478.46424,4653.585981,2.41,0.019758133,0.0028,0.0007,-0.0057,0,0.0089,2.18,0.0113,4.71,0.0084,2.49,2.44,-0.0048,0.0057,-0.003,0.0054,0.0101,0.0009,2.41,0.0021,IXIC,2.42,-0.0089,-0.0015,0.0062,2.42,3.64,0.0039,-0.0071,0.0015,0.013,0.0042,0.0193,0.0016,0.0055,0.0222,2.46,-0.0009,0.0101,0.0018,0.01,-0.0054,0.0061,-0.0005,-0.0004,0.0072,-0.0151,0.0205,0.002,0.019,0.0007,-0.0104,0.0064,0.0089,0.0029,0.0143,0.0026,-0.01,0,-0.01,-0.01,0,1.07,2.3,2.29,2.3,2.29
2014-07-29,4442.7,0.063150757,1,-0.004526205,0.021312335,0.003935543,-0.007128372,2.064399335,1.217747907,-1.873215078,-2.799170357,4408.487077,4432.633711,4479.833801,4655.683227,2.43,-0.002717853,-0.0032,-0.0195,0.0078,-0.0043,-0.0018,2.21,0.0027,4.71,-0.0003,2.49,2.41,0.0065,-0.0013,-0.004,0.0053,0.0046,-0.0013,2.41,0.0052,IXIC,2.42,0.0104,-0.0019,-0.0004,2.42,3.67,0.0003,0.0078,-0.0203,-0.007,0,-0.0048,-0.0009,0.0006,-0.01,2.46,0.0049,0.0046,-0.0008,-0.0083,0.0007,0.0005,0.0075,0.0005,-0.0008,-0.0197,-0.0279,-0.0012,-0.0037,-0.0196,-0.0119,-0.0015,-0.0017,-0.0018,-0.0022,-0.0042,0.01,0.02,0.01,-0.01,0,1.04,2.28,2.29,2.3,2.29
2014-07-30,4462.9,-0.203886877,2,0.021312335,0.003935543,-0.007128372,0.007133274,2.476435403,0.649057761,-1.40462346,-2.335423952,4400.884205,4431.574101,4481.349466,4657.823762,2.44,-0.018506169,-0.0213,-0.0011,0.0038,-0.0001,-0.0203,2.24,-0.0122,4.74,-0.019,2.48,2.45,0.003,-0.0181,0.0041,-0.0299,-0.0362,0.0028,2.41,-0.0264,IXIC,2.44,-0.0019,0.0051,-0.0169,2.41,3.67,-0.017,-0.0032,0.0014,-0.016,0.0055,-0.0311,0.0017,-0.0177,-0.0282,2.46,-0.0219,-0.0362,0.0016,-0.0302,-0.0241,-0.008,-0.0011,-0.0077,-0.019,0.0009,-0.0041,0.0016,-0.0157,0.0019,-0.0207,-0.0161,-0.0203,-0.022,-0.0086,-0.0201,0,0.03,0.03,-0.03,-0.03,1.07,2.3,2.33,2.33,2.3
2014-07-31,4369.77,0.137897553,3,0.003935543,-0.007128372,0.007133274,-0.000507457,0.802773722,-1.869077027,-3.581783279,-4.123141328,4387.102917,4428.276638,4482.102505,4659.782795,2.54,-0.002328676,0.0094,-0.0071,0.0043,0.0009,-0.0007,2.34,-0.0093,4.82,0.0065,2.5,2.48,-0.0023,0.0126,0.0003,0.0122,0.0125,0.0007,2.43,0.023,IXIC,2.46,0.0078,0.0041,-0.0055,2.43,3.75,0.011,0.0013,-0.0085,0.0058,0.0034,-0.0107,0.0082,0.0084,0.0049,2.49,-0.0051,0.0125,0.0077,-0.0158,0.0004,0.0011,0.0038,0.0066,0.0109,0.0035,-0.0008,-0.0006,0.0025,0.0068,0.0368,-0.0046,-0.0007,0.0169,0.0059,0.0088,0.08,0.11,0.11,-0.03,-0.03,1.07,2.28,2.39,2.39,2.36
2014-08-01,4352.64,0.157958743,4,-0.007128372,0.007133274,-0.000507457,0.004632097,-0.417762932,-2.514933045,-4.096242192,-4.969794357,4390.954677,4434.435232,4486.687506,4662.697496,2.54,0.01691475,-0.004,-0.0057,-0.0037,-0.004,-0.008,2.34,0.0132,4.83,-0.0047,2.49,2.47,0.0045,-0.0033,-0.0038,0.0201,-0.0076,-0.0026,2.42,-0.0011,IXIC,2.41,-0.0035,-0.0011,-0.0144,2.42,3.78,-0.0068,0.0062,-0.0049,0.0056,-0.0053,-0.0196,-0.0065,-0.0055,0.003,2.48,-0.0007,-0.0076,-0.0064,-0.0213,-0.0188,-0.0063,0.0181,0.0056,-0.003,-0.0001,0.0028,-0.0065,0.0136,0.0012,0.0088,-0.0157,-0.0078,0.0045,-0.0083,-0.0045,0.13,0.12,0.12,0.01,0.01,1.05,2.29,2.41,2.41,2.42
2014-08-04,4383.89,-0.067806036,0,0.007133274,-0.000507457,0.004632097,-0.008220275,-0.396243863,-2.759792472,-3.806159281,-4.660529469,4399.469049,4443.045256,4492.158832,4665.813652,2.61,0.0005077,0.0051,0.0037,0.0038,-0.0003,0.0024,2.42,0.001,4.88,-0.0016,2.52,2.5,0.0022,-0.0014,0.0025,0.0113,-0.0057,-0.0002,2.41,0.0007,IXIC,2.41,0.0033,-0.0011,0.0114,2.45,3.82,-0.0023,-0.0058,0.0019,-0.0026,-0.0016,-0.0062,-0.0069,-0.001,-0.0011,2.46,0.0048,-0.0057,-0.0015,-0.0036,0.0084,-0.0003,-0.0005,-0.0008,-0.0001,-0.0018,-0.0016,-0.0023,-0.001,-0.0007,-0.0081,0.0113,0.0038,0.0021,0.0093,0.0034,0.2,0.2,0.16,0,0.04,1.06,2.27,2.43,2.47,2.47
2014-08-05,4352.84,0.052263161,1,-0.000507457,0.004632097,-0.008220275,-0.006913819,-0.829526685,-3.857970496,-4.765196996,-4.805185717,4402.93106,4449.272125,4496.577968,4668.647055,2.6,0.009912835,-0.0031,0.0117,-0.0011,-0.0012,0.0014,2.42,0.0057,4.87,0.0052,2.51,2.52,0.0018,0.0102,-0.0021,0.0174,0.0067,-0.0001,2.39,0.0143,IXIC,2.43,-0.0001,0,-0.0031,2.44,3.82,0.008,0.0106,0.0137,0.0116,-0.0009,0.0211,-0.0007,0.0025,0.0241,2.44,0.001,0.0067,-0.0007,0.006,0.0197,-0.0004,-0.0119,0.0028,0.0037,0.0247,0.0071,-0.0004,0.0097,0,0.0103,-0.0025,0.0012,0.0124,-0.0031,0.0098,0.17,0.21,0.16,-0.04,0.01,1.05,2.27,2.43,2.48,2.44
2014-08-06,4355.05,-0.026683024,2,0.004632097,-0.008220275,-0.006913819,0.002752179,-1.783217414,-3.787269578,-4.695576437,-4.542455653,4414.062407,4459.422875,4502.444824,4671.820995,2.59,-0.001365421,0.0056,0.0051,0.006,-0.0032,0.0104,2.4,-0.001,4.87,0.0044,2.52,2.52,0.0039,0.0017,-0.0038,0.0155,0.0025,-0.0014,2.4,0.0115,IXIC,2.42,0.0101,0.0001,0.0096,2.45,3.82,0.0019,0.0064,0.0056,-0.0036,-0.0018,0.0062,-0.002,0.0054,-0.033,2.45,0.005,0.0025,-0.002,0.0115,-0.021,-0.0022,0.0221,-0.0041,0.005,0.0104,0.0064,-0.002,-0.0015,0.0149,0.0131,0.0085,0.0071,0.0042,-0.003,0.006,0.17,0.19,0.14,-0.02,0.03,1.05,2.28,2.42,2.47,2.45
2014-08-07,4334.97,0.047550201,3,-0.008220275,-0.006913819,0.002752179,-0.010119257,-2.650572648,-4.34963924,-4.886686019,-5.409893299,4427.176275,4470.409494,4508.46094,4675.004624,2.63,0.005491677,0.0063,0.0028,-0.0108,0.0051,0.0082,2.43,-0.0047,4.9,-0.0011,2.52,2.52,-0.0099,-0.0026,0.0043,-0.0027,-0.004,0.0024,2.4,0.0008,IXIC,2.43,-0.0184,0.0022,0.0018,2.45,3.84,-0.001,-0.0175,0.0015,-0.0033,0.0019,0.0086,0.0027,0.0003,0.028,2.45,-0.015,-0.004,0.0024,0.0091,0.0124,0.0049,0.0273,0.0073,-0.0009,-0.012,0.0036,-0.0001,0.006,0.0034,0.011,0.0013,0.0083,-0.0039,-0.01,0.0037,0.2,0.23,0.18,-0.03,0.02,1.06,2.27,2.45,2.5,2.47
2014-08-08,4370.9,0.188139059,4,-0.006913819,0.002752179,-0.010119257,-0.004239838,-2.105968067,-3.693911051,-4.571127903,-4.820699086,4447.666559,4484.666283,4515.542202,4678.422057,2.61,0.024257339,-0.0017,-0.003,0.0086,0.0004,0.0069,2.42,0.0132,4.87,0.0073,2.53,2.53,0.0056,0.0081,-0.0018,0.0105,0.0039,-0.0002,2.4,0.0077,IXIC,2.39,0.0028,-0.0036,0.0036,2.46,3.8,0.0071,0,-0.0039,0.0089,-0.0033,0.0054,-0.0041,0.0058,0.0266,2.45,0.0024,0.0039,-0.004,0.0034,0.0129,-0.0017,-0.0134,-0.0199,0.0069,-0.0109,-0.0134,-0.0039,0.0244,-0.0083,0.0044,0.0042,0.0068,0.0085,0.0017,0.0011,0.22,0.21,0.15,0.01,0.07,1.07,2.26,2.41,2.47,2.48
2014-08-11,4401.33,0.000163626,0,0.002752179,-0.010119257,-0.004239838,-0.002671934,-2.372951283,-3.423480751,-4.281249796,-3.315920813,4464.725794,4496.641681,4521.445966,4681.512731,2.61,0.001760873,0.0044,0.0147,0.0054,-0.0044,0.0008,2.41,0.0014,4.86,0.0017,2.53,2.52,0.006,0.0029,-0.0016,0.0016,0.0006,-0.0027,2.41,0.007,IXIC,2.39,0.0091,-0.0028,-0.0003,2.46,3.8,-0.0039,0.0078,0.0146,0.0028,-0.0034,-0.0022,-0.0029,-0.0038,-0.0141,2.46,0.0095,0.0006,-0.0029,-0.003,0.0043,0.0014,0.0568,0.0061,0.0029,0.011,0.0196,-0.0027,0.0014,0.01,0.0112,-0.0017,0.0008,0.0058,0.0045,0.0029,0.22,0.2,0.15,0.02,0.07,1.06,2.25,2.4,2.45,2.47
2014-08-12,4389.25,-0.016389485,1,-0.010119257,-0.004239838,-0.002671934,-0.009622231,-3.053775696,-3.968590832,-4.008914044,-4.301082302,4478.813748,4506.674489,4526.348658,4684.328638,2.64,0.018289403,0.0022,0.0088,-0.0063,-0.0039,0.0066,2.44,0.0128,4.91,0.0118,2.54,2.53,-0.0032,0.0135,-0.003,0.0307,0.0177,0.0007,2.41,0.021,IXIC,2.4,-0.0049,-0.0018,0.0065,2.47,3.85,0.0062,0,0.0097,0.0097,-0.0008,-0.0008,-0.001,0.0079,0.0333,2.46,0.0026,0.0177,-0.0009,0.013,-0.0325,0.0003,-0.0243,-0.0102,0.0147,0.0192,0.007,0.0026,0.0128,0.0007,0.0347,0.0075,0.0066,0.0196,0.0036,0.0037,0.24,0.23,0.17,0.01,0.07,1.06,2.27,2.44,2.5,2.51
2014-08-13,4434.12,0.116034008,2,-0.004239838,-0.002671934,-0.009622231,-0.004240742,-2.040437603,-2.965235621,-2.809334786,-3.434157772,4498.716803,4519.034962,4531.944522,4687.294252,2.62,-0.014664311,-0.0043,-0.017,0.0103,-0.0074,-0.007,2.42,-0.0084,4.89,-0.0023,2.52,2.53,0.0098,-0.0011,-0.0046,-0.0032,-0.0011,0.001,2.41,0.0011,IXIC,2.41,0.0205,-0.003,-0.0039,2.45,3.82,0.0011,0.0202,-0.0191,-0.0143,-0.0043,0.0024,-0.0037,-0.0009,0.0139,2.46,-0.0058,-0.0011,-0.0037,0.0004,-0.0003,-0.0038,0.0029,0.005,-0.0021,-0.044,-0.0299,-0.0033,-0.0104,-0.0138,0.0026,-0.0052,-0.0068,-0.0001,-0.0013,-0.0074,0.21,0.21,0.17,0,0.04,1.07,2.27,2.44,2.48,2.48
2014-08-14,4453,-0.341793103,3,-0.002671934,-0.009622231,-0.004240742,0.00022755,-1.745327773,-2.296996944,-2.834449803,-2.508976268,4513.071648,4527.973379,4535.937359,4689.838717,2.64,0.00675916,-0.0056,-0.0105,-0.0012,0.0022,-0.0039,2.44,0.0047,4.89,-0.0075,2.52,2.52,-0.0008,-0.0078,0.0021,-0.0258,-0.0086,0.0004,2.4,-0.0122,IXIC,2.41,-0.003,0.001,-0.0068,2.45,3.82,-0.0078,-0.0036,-0.0089,0.0111,0.0101,-0.0028,0.0085,-0.0078,0.0373,2.45,-0.0027,-0.0086,0.0083,-0.0072,0.0088,-0.0016,-0.0204,0.0066,-0.0081,0.0014,-0.0076,0.0063,0.0078,-0.0057,-0.0117,-0.006,-0.0039,-0.0118,-0.0061,-0.0053,0.23,0.24,0.19,-0.01,0.04,1.07,2.25,2.44,2.49,2.48
2014-08-15,4464.93,0.28344545,4,-0.009622231,-0.004240742,0.00022755,-0.001240043,-1.622103976,-2.518192159,-2.7731323,-1.194317201,4526.420903,4535.865313,4539.322558,4692.219006,2.69,-0.005835544,0.0013,0.0048,0.0023,0.0033,-0.0016,2.49,0.002,4.94,-0.0069,2.53,2.54,-0.0005,-0.0072,0.0076,-0.0138,-0.0201,0.0006,2.41,0.0004,IXIC,2.38,-0.0013,0.0071,-0.0025,2.46,3.86,-0.0062,-0.0034,0.0026,-0.0113,0.0001,-0.0014,0.0001,-0.0052,-0.0789,2.47,-0.0051,-0.0201,0,-0.0037,-0.0149,-0.0011,-0.0303,0.0007,-0.0066,0.0157,-0.0076,0.0008,-0.006,-0.0007,-0.0057,-0.0028,-0.0017,-0.0076,0.0023,0.0017,0.31,0.28,0.23,0.03,0.08,1.08,2.25,2.48,2.53,2.56
2014-08-18,4508.31,0.059709492,0,-0.004240742,0.00022755,-0.001240043,-0.001421159,-1.076063941,-1.954682168,-0.96588962,-0.976330841,4540.085549,4543.332188,4542.358989,4694.503317,2.72,-0.000883392,0.0077,0.0002,-0.0022,0.0043,0.0021,2.53,0.0029,4.94,-0.001,2.53,2.54,0.0006,0,0.001,-0.0022,-0.0045,0,2.41,-0.005,IXIC,2.39,0,0.0032,0.0018,2.46,3.87,0.0005,0.0032,0.0001,-0.0015,0.0028,-0.0044,0.002,-0.0005,-0.0472,2.46,0.0084,-0.0045,0.002,-0.0008,0.0095,0.0013,0.0168,0.0008,-0.0011,0.0088,-0.003,0.0052,-0.0005,-0.0067,-0.0018,0.0024,0.0023,0.0028,0.0021,0.0069,0.33,0.31,0.26,0.02,0.07,1.07,2.22,2.48,2.53,2.55
2014-08-19,4527.51,0.046587945,1,0.00022755,-0.001240043,-0.001421159,-0.004125204,-0.943631526,-0.985224907,-1.286596374,-0.760161238,4547.146782,4547.018735,4543.748743,4696.374607,2.72,0.015064562,0.0045,0.0054,-0.009,-0.0028,0.0041,2.53,0.0092,4.94,-0.005,2.54,2.54,-0.0053,-0.0048,-0.0011,0.0146,-0.0089,0.0001,2.41,-0.0024,IXIC,2.4,-0.0099,0.0005,-0.0001,2.47,3.87,-0.0083,-0.0085,0.0051,0.0039,0.0033,0.0016,0.0014,-0.0079,0.0108,2.46,-0.0078,-0.0089,0.0016,-0.0023,-0.0007,-0.0015,-0.016,0.0012,-0.0039,0.0112,0.0093,0,0.0142,-0.0044,0.005,-0.0008,0.0041,-0.0014,0.0009,0.0039,0.32,0.31,0.25,0.01,0.07,1.07,2.22,2.47,2.53,2.54
2014-08-20,4526.48,0.020523243,2,-0.001240043,-0.001421159,-0.004125204,-0.002907689,-0.944060994,-0.78491284,-1.422750506,-1.457516496,4551.510511,4549.072286,4544.411549,4698.071739,2.76,-0.025345219,0.0016,0.0022,-0.0128,0.001,0.0047,2.56,-0.0145,4.98,0.0044,2.52,2.55,-0.0148,0.0073,0.0016,0.0195,0.0089,0.0018,2.39,0.0045,IXIC,2.4,-0.0242,0.0098,0.0069,2.45,3.9,0.0046,-0.0252,0.0063,0.0123,-0.0007,0.0028,0.0043,0.0043,-0.0116,2.44,-0.0054,0.0089,0.0038,0.0007,0.0167,0.0048,0.0033,0.0042,0.0069,0.018,0.0108,0.0007,-0.0248,,0.0104,0.0075,0.0046,0.0075,0.0125,0.0045,0.36,0.37,0.31,-0.01,0.05,1.08,2.22,2.53,2.59,2.58
2014-08-21,4532.1,0.058762918,3,-0.001421159,-0.004125204,-0.002907689,0.000223213,-0.561468639,-1.108468437,-0.777213416,-1.041314121,4557.072847,4551.450421,4545.143449,4699.796279,2.73,0.00509487,-0.0007,-0.0069,-0.0039,0.0057,0.0029,2.52,-0.0054,4.95,-0.0036,2.5,2.54,-0.0052,-0.0037,0.0063,-0.0007,-0.0035,0.001,2.4,-0.0012,IXIC,2.4,-0.0084,0.0009,0.0032,2.44,3.86,-0.0037,-0.0086,-0.0043,-0.0055,-0.0001,-0.0002,-0.0001,-0.0027,-0.0451,2.45,-0.0049,-0.0035,0.0001,-0.0076,0.0046,0.0035,-0.0184,0.0036,-0.0028,-0.0044,-0.0079,-0.0033,0.0049,-0.0159,-0.0098,0.0025,0.003,-0.0027,0.0057,-0.0046,0.33,0.33,0.29,0,0.04,1.09,2.22,2.51,2.55,2.55
2014-08-22,4538.55,-0.013925829,4,-0.004125204,-0.002907689,0.000223213,0.002617554,-0.910863333,-1.170007055,0.434840337,0.239857411,4562.622368,4553.487307,4545.675835,4701.481668,2.69,0.027436823,-0.0076,0.0048,-0.0055,0.006,-0.0026,2.49,0.0181,4.94,0.0003,2.52,2.54,-0.0068,0.0013,0.007,0.0028,0.0023,-0.0019,2.4,-0.0017,IXIC,2.39,-0.0042,-0.0009,-0.0056,2.46,3.85,-0.0011,-0.0122,-0.0005,0.0103,0.0026,0.0063,0.0018,-0.0028,0.0206,2.45,0.0049,0.0023,0.0016,-0.0012,-0.0196,0.0038,0.0016,-0.0045,-0.0005,0.0042,0.004,0.0018,0.0259,0.0024,0.0032,-0.0046,-0.0026,0.0006,-0.0018,-0.0061,0.3,0.29,0.23,0.01,0.07,1.09,2.25,2.48,2.54,2.55
2014-08-25,4557.35,-0.023348802,0,-0.002907689,0.000223213,0.002617554,-0.00492984,-0.888175565,0.111372763,0.100817965,1.079249183,4567.971783,4555.059655,4545.966685,4703.119173,2.64,0.001446132,-0.0033,-0.0056,-0.0008,-0.0007,0.0013,2.45,0.0069,4.88,-0.0011,2.51,2.55,0.0014,-0.002,-0.0029,0.0021,-0.0071,0.0016,2.4,0.0069,IXIC,2.39,0.0001,-0.0017,0.003,2.45,3.78,-0.0024,0.0028,-0.0065,0.002,-0.0035,-0.0014,-0.0042,-0.0013,0.0249,2.45,0.0003,-0.0071,-0.0043,-0.0076,0.0067,-0.0043,-0.0139,-0.0115,-0.0008,-0.0067,-0.0032,-0.001,0.0004,-0.0062,0.0005,0.0031,0.0013,-0.0011,-0.0007,-0.0045,0.25,0.24,0.19,0.01,0.06,1.1,2.24,2.43,2.48,2.49
2014-08-26,4570.64,0.01991427,1,0.000223213,0.002617554,-0.00492984,-0.003897186,-0.041989608,-0.346232002,0.185218064,0.338512739,4570.33218,4554.818567,4545.50206,4704.584189,2.67,-0.029643922,-0.0003,0.0029,-0.0025,-0.0055,0.0031,2.48,-0.0352,4.9,0.0004,2.51,2.56,-0.0005,0.0021,-0.0058,0.0009,-0.0008,-0.0037,2.42,0.0056,IXIC,2.4,-0.0053,0.004,0.0042,2.45,3.8,0.0037,-0.0018,0.005,0.001,-0.0012,0.0131,-0.0009,0.0023,0.0639,2.47,-0.0007,-0.0008,-0.001,0.0105,0.0438,0.0033,-0.0411,-0.0034,0.0012,0.056,0.0068,0.0005,-0.0311,0.0028,0.0074,0.0042,0.0031,0.0053,-0.0029,0.0007,0.27,0.25,0.22,0.02,0.05,1.1,2.23,2.45,2.48,2.5
2014-08-27,4569.62,0.046444258,2,0.002617554,-0.00492984,-0.003897186,0.005605175,0.160664929,-0.483251702,-0.518349033,2.303016735,4570.263775,4553.153153,4544.476022,4705.930362,2.65,0.001053556,0.0036,0.0053,0.0038,-0.0064,0.0038,2.47,0.0007,4.9,0.0058,2.51,2.55,0.0033,0.0061,-0.005,0.0075,0.0092,-0.0008,2.41,0.0143,IXIC,2.39,0.0072,-0.0071,0.0038,2.45,3.81,0.0065,0.0065,0.0065,0.0077,-0.0007,-0.0109,-0.0008,0.007,0.014,2.46,0.0178,0.0092,-0.001,-0.0045,0.0074,-0.0001,0.0005,0,0.0064,0.0191,-0.0019,-0.0007,0.0053,0.0005,0.011,0.003,0.0039,0.0076,0.0087,0.0016,0.26,0.24,0.2,0.02,0.06,1.09,2.25,2.45,2.49,2.51
2014-08-28,4557.69,-0.09321244,3,-0.00492984,-0.003897186,0.005605175,0.002251063,-0.550088372,-0.216962956,-0.482554877,1.008379523,4570.406836,4551.4198,4543.449737,4707.300316,2.69,0.000878735,-0.0067,0.0051,-0.0149,0.0079,0,2.51,-0.0001,4.92,-0.0041,2.51,2.55,-0.0112,-0.0046,0.0101,-0.0017,-0.0039,-0.0002,2.4,0.0211,IXIC,2.39,-0.0232,0.0043,0.0013,2.45,3.81,-0.005,-0.0149,0.0041,-0.009,0.0001,-0.005,0.0018,-0.004,-0.0069,2.45,-0.0077,-0.0039,0.0017,-0.0021,0.0231,-0.0014,0.012,-0.0001,-0.0035,-0.0034,0.0009,0,0.0007,0.0007,-0.0056,0.0019,0.0001,-0.0055,-0.0068,-0.0085,0.3,0.29,0.24,0.01,0.06,1.11,2.23,2.47,2.52,2.53
2014-08-29,4580.27,-0.20610396,4,-0.003897186,0.005605175,0.002251063,-0.004497152,-0.261525865,1.358073868,1.161298587,1.651630658,4573.2328,4550.759779,4542.868502,4708.803937,2.65,0.013898788,0.0072,0.0126,0.0023,0.004,0.0069,2.47,0.0095,4.88,0.0036,2.51,2.54,-0.002,0.003,0.0002,-0.0033,0.0046,-0.0055,2.4,-0.0094,IXIC,2.37,0.0102,-0.0024,0.0097,2.45,3.76,0.0031,0.0041,0.0101,0.0038,0.0002,0.0087,-0.0006,0.0024,-0.003,2.45,0.0148,0.0046,-0.0007,0.0048,-0.0098,0.0022,-0.0184,0.001,0.0018,0.002,0.0059,-0.0002,0.0148,0.0096,0.0066,0.0082,0.0069,0.0007,0.0049,0.0069,0.28,0.25,0.2,0.03,0.08,1.12,2.23,2.43,2.48,2.51
2014-09-02,4598.19,-0.02242585,1,0.005605175,0.002251063,-0.004497152,-0.002042558,1.008505628,0.997856245,1.985055526,2.3323148,4571.668978,4547.65344,4541.34191,4710.095735,2.65,0.009715725,-0.0054,-0.0063,,-0.0053,-0.0016,2.47,-0.0008,4.93,0.002,2.52,2.54,0.0107,0.001,-0.0048,0.0122,0.0036,-0.0012,2.41,-0.0005,IXIC,2.4,0.0029,-0.0025,0.001,2.46,3.74,0,0.0114,-0.0042,0.0067,-0.0025,0.0033,-0.0039,0.0003,0.004,2.45,0.0139,0.0033,-0.0039,-0.0035,0.006,0,-0.0278,-0.0109,0.0015,0.0005,0,-0.0031,-0.0032,-0.0038,0.0031,0.0009,-0.0015,-0.0009,-0.0051,-0.0056,0.25,0.24,0.19,0.01,0.06,1.19,2.28,2.47,2.52,2.53
